week,date,plant_id,range,genotype,organ,rank,tiller,variable,value,flag,unit,days_after_planting,gdd_cumulative_F_8655
7,2026-08-18,73-5,73,C,internode,13.0,,dia_sheath_mm,11.0,,mm,78,2133.5999999999995
7,2026-08-18,73-5,73,C,internode,13.0,,dia_perp_mm,17.0,,mm,78,2133.5999999999995
7,2026-08-18,73-5,73,C,internode,14.0,,seg_length_cm,13.0,,cm,78,2133.5999999999995
7,2026-08-18,73-5,73,C,internode,14.0,,dia_sheath_mm,13.0,,mm,78,2133.5999999999995
7,2026-08-18,73-5,73,C,internode,14.0,,dia_perp_mm,16.0,,mm,78,2133.5999999999995
7,2026-08-18,73-5,73,C,internode,15.0,,seg_length_cm,22.0,,cm,78,2133.5999999999995
7,2026-08-18,73-5,73,C,internode,15.0,,dia_sheath_mm,22.0,,mm,78,2133.5999999999995
7,2026-08-18,73-5,73,C,internode,15.0,,dia_perp_mm,14.0,,mm,78,2133.5999999999995
7,2026-08-18,73-4,73,C,internode,1.0,,seg_length_cm,17.0,,cm,78,2133.5999999999995
7,2026-08-18,73-4,73,C,internode,1.0,,dia_sheath_mm,21.0,,mm,78,2133.5999999999995
7,2026-08-18,73-4,73,C,internode,1.0,,dia_perp_mm,18.0,,mm,78,2133.5999999999995
7,2026-08-18,73-4,73,C,internode,2.0,,seg_length_cm,6.0,,cm,78,2133.5999999999995
7,2026-08-18,73-4,73,C,internode,2.0,,dia_sheath_mm,20.0,,mm,78,2133.5999999999995
7,2026-08-18,73-4,73,C,internode,2.0,,dia_perp_mm,20.0,,mm,78,2133.5999999999995
7,2026-08-18,73-4,73,C,internode,3.0,,seg_length_cm,10.0,,cm,78,2133.5999999999995
7,2026-08-18,73-4,73,C,internode,3.0,,dia_sheath_mm,18.0,,mm,78,2133.5999999999995
7,2026-08-18,73-4,73,C,internode,3.0,,dia_perp_mm,17.0,,mm,78,2133.5999999999995
7,2026-08-18,73-4,73,C,internode,4.0,,seg_length_cm,15.0,,cm,78,2133.5999999999995
7,2026-08-18,73-4,73,C,internode,4.0,,dia_sheath_mm,18.0,,mm,78,2133.5999999999995
7,2026-08-18,73-4,73,C,internode,4.0,,dia_perp_mm,18.0,,mm,78,2133.5999999999995
7,2026-08-18,73-4,73,C,internode,5.0,,seg_length_cm,18.0,,cm,78,2133.5999999999995
7,2026-08-18,73-4,73,C,internode,5.0,,dia_sheath_mm,18.0,,mm,78,2133.5999999999995
7,2026-08-18,73-4,73,C,internode,5.0,,dia_perp_mm,17.0,,mm,78,2133.5999999999995
7,2026-08-18,73-4,73,C,internode,6.0,,seg_length_cm,16.0,,cm,78,2133.5999999999995
7,2026-08-18,73-4,73,C,internode,6.0,,dia_sheath_mm,17.0,,mm,78,2133.5999999999995
7,2026-08-18,73-4,73,C,internode,6.0,,dia_perp_mm,17.0,,mm,78,2133.5999999999995
7,2026-08-18,73-4,73,C,internode,7.0,,seg_length_cm,17.0,,cm,78,2133.5999999999995
7,2026-08-18,73-4,73,C,internode,7.0,,dia_sheath_mm,17.0,,mm,78,2133.5999999999995
7,2026-08-18,73-4,73,C,internode,7.0,,dia_perp_mm,20.0,,mm,78,2133.5999999999995
7,2026-08-18,73-4,73,C,internode,8.0,,seg_length_cm,10.0,,cm,78,2133.5999999999995
7,2026-08-18,73-4,73,C,internode,8.0,,dia_sheath_mm,20.0,,mm,78,2133.5999999999995
7,2026-08-18,73-4,73,C,internode,8.0,,dia_perp_mm,20.0,,mm,78,2133.5999999999995
7,2026-08-18,73-4,73,C,internode,9.0,,seg_length_cm,12.0,,cm,78,2133.5999999999995
7,2026-08-18,73-4,73,C,internode,9.0,,dia_sheath_mm,19.0,,mm,78,2133.5999999999995
7,2026-08-18,73-4,73,C,internode,9.0,,dia_perp_mm,18.0,,mm,78,2133.5999999999995
7,2026-08-18,73-4,73,C,internode,10.0,,seg_length_cm,7.5,,cm,78,2133.5999999999995
7,2026-08-18,73-4,73,C,internode,10.0,,dia_sheath_mm,20.0,,mm,78,2133.5999999999995
7,2026-08-18,73-4,73,C,internode,10.0,,dia_perp_mm,18.0,,mm,78,2133.5999999999995
7,2026-08-18,73-4,73,C,internode,11.0,,seg_length_cm,9.0,,cm,78,2133.5999999999995
7,2026-08-18,73-4,73,C,internode,11.0,,dia_sheath_mm,20.0,,mm,78,2133.5999999999995
7,2026-08-18,73-4,73,C,internode,11.0,,dia_perp_mm,17.0,,mm,78,2133.5999999999995
7,2026-08-18,73-4,73,C,internode,12.0,,seg_length_cm,10.0,,cm,78,2133.5999999999995
7,2026-08-18,73-4,73,C,internode,12.0,,dia_sheath_mm,21.0,,mm,78,2133.5999999999995
7,2026-08-18,73-4,73,C,internode,12.0,,dia_perp_mm,15.0,,mm,78,2133.5999999999995
7,2026-08-18,73-4,73,C,internode,13.0,,seg_length_cm,12.0,,cm,78,2133.5999999999995
7,2026-08-18,73-4,73,C,internode,13.0,,dia_sheath_mm,21.0,,mm,78,2133.5999999999995
7,2026-08-18,73-4,73,C,internode,13.0,,dia_perp_mm,15.0,,mm,78,2133.5999999999995
7,2026-08-18,73-4,73,C,internode,14.0,,seg_length_cm,12.0,,cm,78,2133.5999999999995
7,2026-08-18,73-4,73,C,internode,14.0,,dia_sheath_mm,18.0,,mm,78,2133.5999999999995
7,2026-08-18,73-4,73,C,internode,14.0,,dia_perp_mm,15.0,,mm,78,2133.5999999999995
7,2026-08-18,73-4,73,C,internode,15.0,,seg_length_cm,24.0,,cm,78,2133.5999999999995
7,2026-08-18,73-4,73,C,internode,15.0,,dia_sheath_mm,11.0,,mm,78,2133.5999999999995
7,2026-08-18,73-4,73,C,internode,15.0,,dia_perp_mm,11.0,,mm,78,2133.5999999999995
7,2026-08-18,73-3,73,C,internode,1.0,,seg_length_cm,14.0,,cm,78,2133.5999999999995
7,2026-08-18,73-3,73,C,internode,1.0,,dia_sheath_mm,24.0,,mm,78,2133.5999999999995
7,2026-08-18,73-3,73,C,internode,1.0,,dia_perp_mm,20.0,,mm,78,2133.5999999999995
7,2026-08-18,73-3,73,C,internode,2.0,,seg_length_cm,4.0,,cm,78,2133.5999999999995
7,2026-08-18,73-3,73,C,internode,2.0,,dia_sheath_mm,22.0,,mm,78,2133.5999999999995
7,2026-08-18,73-3,73,C,internode,2.0,,dia_perp_mm,20.0,,mm,78,2133.5999999999995
7,2026-08-18,73-3,73,C,internode,3.0,,seg_length_cm,6.0,,cm,78,2133.5999999999995
7,2026-08-18,73-3,73,C,internode,3.0,,dia_sheath_mm,21.0,,mm,78,2133.5999999999995
7,2026-08-18,73-3,73,C,internode,3.0,,dia_perp_mm,19.0,,mm,78,2133.5999999999995
7,2026-08-18,73-3,73,C,internode,4.0,,seg_length_cm,9.0,,cm,78,2133.5999999999995
7,2026-08-18,73-3,73,C,internode,4.0,,dia_sheath_mm,21.0,,mm,78,2133.5999999999995
7,2026-08-18,73-3,73,C,internode,4.0,,dia_perp_mm,18.0,,mm,78,2133.5999999999995
7,2026-08-18,73-3,73,C,internode,5.0,,seg_length_cm,14.0,,cm,78,2133.5999999999995
7,2026-08-18,73-3,73,C,internode,5.0,,dia_sheath_mm,17.0,,mm,78,2133.5999999999995
7,2026-08-18,73-3,73,C,internode,5.0,,dia_perp_mm,16.0,,mm,78,2133.5999999999995
7,2026-08-18,73-3,73,C,internode,6.0,,seg_length_cm,17.0,,cm,78,2133.5999999999995
7,2026-08-18,73-3,73,C,internode,6.0,,dia_sheath_mm,17.0,,mm,78,2133.5999999999995
7,2026-08-18,73-3,73,C,internode,6.0,,dia_perp_mm,17.0,,mm,78,2133.5999999999995
7,2026-08-18,73-3,73,C,internode,7.0,,seg_length_cm,19.0,,cm,78,2133.5999999999995
7,2026-08-18,73-3,73,C,internode,7.0,,dia_sheath_mm,16.0,,mm,78,2133.5999999999995
7,2026-08-18,73-3,73,C,internode,7.0,,dia_perp_mm,16.0,,mm,78,2133.5999999999995
7,2026-08-18,73-3,73,C,internode,8.0,,seg_length_cm,19.0,,cm,78,2133.5999999999995
7,2026-08-18,73-3,73,C,internode,8.0,,dia_sheath_mm,16.0,,mm,78,2133.5999999999995
7,2026-08-18,73-3,73,C,internode,8.0,,dia_perp_mm,16.0,,mm,78,2133.5999999999995
7,2026-08-18,73-3,73,C,internode,9.0,,seg_length_cm,15.0,,cm,78,2133.5999999999995
7,2026-08-18,73-3,73,C,internode,9.0,,dia_sheath_mm,16.0,,mm,78,2133.5999999999995
7,2026-08-18,73-3,73,C,internode,9.0,,dia_perp_mm,17.0,,mm,78,2133.5999999999995
7,2026-08-18,73-3,73,C,internode,10.0,,seg_length_cm,14.0,,cm,78,2133.5999999999995
7,2026-08-18,73-3,73,C,internode,10.0,,dia_sheath_mm,14.0,,mm,78,2133.5999999999995
7,2026-08-18,73-3,73,C,internode,10.0,,dia_perp_mm,13.0,,mm,78,2133.5999999999995
7,2026-08-18,73-3,73,C,internode,11.0,,seg_length_cm,25.0,,cm,78,2133.5999999999995
7,2026-08-18,73-3,73,C,internode,11.0,,dia_sheath_mm,11.0,,mm,78,2133.5999999999995
7,2026-08-18,73-3,73,C,internode,11.0,,dia_perp_mm,12.0,,mm,78,2133.5999999999995
7,2026-08-18,73-2,73,C,internode,1.0,,seg_length_cm,15.0,,cm,78,2133.5999999999995
7,2026-08-18,73-2,73,C,internode,1.0,,dia_sheath_mm,23.0,,mm,78,2133.5999999999995
7,2026-08-18,73-2,73,C,internode,1.0,,dia_perp_mm,19.0,,mm,78,2133.5999999999995
7,2026-08-18,73-2,73,C,internode,2.0,,seg_length_cm,5.0,,cm,78,2133.5999999999995
7,2026-08-18,73-2,73,C,internode,2.0,,dia_sheath_mm,21.0,,mm,78,2133.5999999999995
7,2026-08-18,73-2,73,C,internode,2.0,,dia_perp_mm,22.0,,mm,78,2133.5999999999995
7,2026-08-18,73-2,73,C,internode,3.0,,seg_length_cm,5.0,,cm,78,2133.5999999999995
7,2026-08-18,73-2,73,C,internode,3.0,,dia_sheath_mm,21.0,,mm,78,2133.5999999999995
7,2026-08-18,73-2,73,C,internode,3.0,,dia_perp_mm,19.0,,mm,78,2133.5999999999995
7,2026-08-18,73-2,73,C,internode,4.0,,seg_length_cm,9.0,,cm,78,2133.5999999999995
7,2026-08-18,73-2,73,C,internode,4.0,,dia_sheath_mm,20.0,,mm,78,2133.5999999999995
7,2026-08-18,73-2,73,C,internode,4.0,,dia_perp_mm,19.0,,mm,78,2133.5999999999995
7,2026-08-18,73-2,73,C,internode,5.0,,seg_length_cm,10.0,,cm,78,2133.5999999999995
7,2026-08-18,73-2,73,C,internode,5.0,,dia_sheath_mm,17.0,,mm,78,2133.5999999999995
7,2026-08-18,73-2,73,C,internode,5.0,,dia_perp_mm,17.0,,mm,78,2133.5999999999995
7,2026-08-18,73-2,73,C,internode,6.0,,seg_length_cm,16.0,,cm,78,2133.5999999999995
7,2026-08-18,73-2,73,C,internode,6.0,,dia_sheath_mm,18.0,,mm,78,2133.5999999999995
7,2026-08-18,73-2,73,C,internode,6.0,,dia_perp_mm,16.0,,mm,78,2133.5999999999995
7,2026-08-18,73-2,73,C,internode,7.0,,seg_length_cm,18.5,,cm,78,2133.5999999999995
7,2026-08-18,73-2,73,C,internode,7.0,,dia_sheath_mm,17.0,,mm,78,2133.5999999999995
7,2026-08-18,73-2,73,C,internode,7.0,,dia_perp_mm,17.0,,mm,78,2133.5999999999995
7,2026-08-18,73-2,73,C,internode,8.0,,seg_length_cm,18.0,,cm,78,2133.5999999999995
7,2026-08-18,73-2,73,C,internode,8.0,,dia_sheath_mm,18.0,,mm,78,2133.5999999999995
7,2026-08-18,73-2,73,C,internode,8.0,,dia_perp_mm,16.0,,mm,78,2133.5999999999995
7,2026-08-18,73-2,73,C,internode,9.0,,seg_length_cm,16.0,,cm,78,2133.5999999999995
7,2026-08-18,73-2,73,C,internode,9.0,,dia_sheath_mm,18.0,,mm,78,2133.5999999999995
7,2026-08-18,73-2,73,C,internode,9.0,,dia_perp_mm,16.0,,mm,78,2133.5999999999995
7,2026-08-18,73-2,73,C,internode,10.0,,seg_length_cm,15.0,,cm,78,2133.5999999999995
7,2026-08-18,73-2,73,C,internode,10.0,,dia_sheath_mm,13.0,,mm,78,2133.5999999999995
7,2026-08-18,73-2,73,C,internode,10.0,,dia_perp_mm,15.0,,mm,78,2133.5999999999995
7,2026-08-18,73-2,73,C,internode,11.0,,seg_length_cm,25.0,,cm,78,2133.5999999999995
7,2026-08-18,73-2,73,C,internode,11.0,,dia_sheath_mm,14.0,,mm,78,2133.5999999999995
7,2026-08-18,73-2,73,C,internode,11.0,,dia_perp_mm,12.0,,mm,78,2133.5999999999995
7,2026-08-18,73-1,73,C,internode,1.0,,seg_length_cm,18.0,,cm,78,2133.5999999999995
7,2026-08-18,73-1,73,C,internode,1.0,,dia_sheath_mm,19.0,,mm,78,2133.5999999999995
7,2026-08-18,73-1,73,C,internode,1.0,,dia_perp_mm,16.0,,mm,78,2133.5999999999995
7,2026-08-18,73-1,73,C,internode,2.0,,seg_length_cm,6.5,,cm,78,2133.5999999999995
7,2026-08-18,73-1,73,C,internode,2.0,,dia_sheath_mm,18.0,,mm,78,2133.5999999999995
7,2026-08-18,73-1,73,C,internode,2.0,,dia_perp_mm,17.0,,mm,78,2133.5999999999995
7,2026-08-18,73-1,73,C,internode,3.0,,seg_length_cm,7.0,,cm,78,2133.5999999999995
7,2026-08-18,73-1,73,C,internode,3.0,,dia_sheath_mm,19.0,,mm,78,2133.5999999999995
7,2026-08-18,73-1,73,C,internode,3.0,,dia_perp_mm,18.0,,mm,78,2133.5999999999995
7,2026-08-18,73-1,73,C,internode,4.0,,seg_length_cm,11.5,,cm,78,2133.5999999999995
7,2026-08-18,73-1,73,C,internode,4.0,,dia_sheath_mm,17.0,,mm,78,2133.5999999999995
7,2026-08-18,73-1,73,C,internode,4.0,,dia_perp_mm,16.0,,mm,78,2133.5999999999995
7,2026-08-18,73-1,73,C,internode,5.0,,seg_length_cm,12.0,,cm,78,2133.5999999999995
7,2026-08-18,73-1,73,C,internode,5.0,,dia_sheath_mm,16.0,,mm,78,2133.5999999999995
7,2026-08-18,73-1,73,C,internode,5.0,,dia_perp_mm,14.0,,mm,78,2133.5999999999995
7,2026-08-18,73-1,73,C,internode,6.0,,seg_length_cm,17.5,,cm,78,2133.5999999999995
7,2026-08-18,73-1,73,C,internode,6.0,,dia_sheath_mm,16.0,,mm,78,2133.5999999999995
7,2026-08-18,73-1,73,C,internode,6.0,,dia_perp_mm,16.0,,mm,78,2133.5999999999995
7,2026-08-18,73-1,73,C,internode,7.0,,seg_length_cm,18.0,,cm,78,2133.5999999999995
7,2026-08-18,73-1,73,C,internode,7.0,,dia_sheath_mm,16.0,,mm,78,2133.5999999999995
7,2026-08-18,73-1,73,C,internode,7.0,,dia_perp_mm,15.0,,mm,78,2133.5999999999995
7,2026-08-18,73-1,73,C,internode,8.0,,seg_length_cm,18.0,,cm,78,2133.5999999999995
7,2026-08-18,73-1,73,C,internode,8.0,,dia_sheath_mm,17.0,,mm,78,2133.5999999999995
7,2026-08-18,73-1,73,C,internode,8.0,,dia_perp_mm,16.0,,mm,78,2133.5999999999995
7,2026-08-18,73-1,73,C,internode,9.0,,seg_length_cm,16.0,,cm,78,2133.5999999999995
7,2026-08-18,73-1,73,C,internode,9.0,,dia_sheath_mm,17.0,,mm,78,2133.5999999999995
7,2026-08-18,73-1,73,C,internode,9.0,,dia_perp_mm,16.0,,mm,78,2133.5999999999995
7,2026-08-18,73-1,73,C,internode,10.0,,seg_length_cm,14.0,,cm,78,2133.5999999999995
7,2026-08-18,73-1,73,C,internode,10.0,,dia_sheath_mm,15.0,,mm,78,2133.5999999999995
7,2026-08-18,73-1,73,C,internode,10.0,,dia_perp_mm,14.0,,mm,78,2133.5999999999995
7,2026-08-18,73-1,73,C,internode,11.0,,seg_length_cm,24.0,,cm,78,2133.5999999999995
7,2026-08-18,73-1,73,C,internode,11.0,,dia_sheath_mm,11.0,,mm,78,2133.5999999999995
7,2026-08-18,73-1,73,C,internode,11.0,,dia_perp_mm,12.0,,mm,78,2133.5999999999995
7,2026-08-18,73-1,73,C,internode,12.0,,seg_length_cm,5.5,,cm,78,2133.5999999999995
7,2026-08-18,73-1,73,C,internode,12.0,,dia_sheath_mm,10.0,,mm,78,2133.5999999999995
7,2026-08-18,73-1,73,C,internode,12.0,,dia_perp_mm,11.0,,mm,78,2133.5999999999995
7,2026-08-18,74-5,74,B,internode,1.0,,seg_length_cm,42.0,,cm,78,2133.5999999999995
7,2026-08-18,74-5,74,B,internode,1.0,,dia_sheath_mm,25.0,,mm,78,2133.5999999999995
7,2026-08-18,74-5,74,B,internode,1.0,,dia_perp_mm,23.0,,mm,78,2133.5999999999995
7,2026-08-18,74-5,74,B,internode,2.0,,seg_length_cm,17.0,,cm,78,2133.5999999999995
7,2026-08-18,74-5,74,B,internode,2.0,,dia_sheath_mm,22.0,,mm,78,2133.5999999999995
7,2026-08-18,74-5,74,B,internode,2.0,,dia_perp_mm,21.0,,mm,78,2133.5999999999995
7,2026-08-18,74-5,74,B,internode,3.0,,seg_length_cm,20.0,,cm,78,2133.5999999999995
7,2026-08-18,74-5,74,B,internode,3.0,,dia_sheath_mm,22.0,,mm,78,2133.5999999999995
7,2026-08-18,74-5,74,B,internode,3.0,,dia_perp_mm,20.0,,mm,78,2133.5999999999995
7,2026-08-18,74-5,74,B,internode,4.0,,seg_length_cm,19.0,,cm,78,2133.5999999999995
7,2026-08-18,74-5,74,B,internode,4.0,,dia_sheath_mm,25.0,,mm,78,2133.5999999999995
7,2026-08-18,74-5,74,B,internode,4.0,,dia_perp_mm,23.0,,mm,78,2133.5999999999995
7,2026-08-18,74-5,74,B,internode,5.0,,seg_length_cm,12.0,,cm,78,2133.5999999999995
7,2026-08-18,74-5,74,B,internode,5.0,,dia_sheath_mm,23.0,,mm,78,2133.5999999999995
7,2026-08-18,74-5,74,B,internode,5.0,,dia_perp_mm,22.0,,mm,78,2133.5999999999995
7,2026-08-18,74-5,74,B,internode,6.0,,seg_length_cm,15.0,,cm,78,2133.5999999999995
7,2026-08-18,74-5,74,B,internode,6.0,,dia_sheath_mm,21.0,,mm,78,2133.5999999999995
7,2026-08-18,74-5,74,B,internode,6.0,,dia_perp_mm,19.0,,mm,78,2133.5999999999995
7,2026-08-18,74-5,74,B,internode,7.0,,seg_length_cm,12.0,,cm,78,2133.5999999999995
7,2026-08-18,74-5,74,B,internode,7.0,,dia_sheath_mm,21.0,,mm,78,2133.5999999999995
7,2026-08-18,74-5,74,B,internode,7.0,,dia_perp_mm,18.0,,mm,78,2133.5999999999995
7,2026-08-18,74-5,74,B,internode,8.0,,seg_length_cm,12.0,,cm,78,2133.5999999999995
7,2026-08-18,74-5,74,B,internode,8.0,,dia_sheath_mm,18.0,,mm,78,2133.5999999999995
7,2026-08-18,74-5,74,B,internode,8.0,,dia_perp_mm,17.0,,mm,78,2133.5999999999995
7,2026-08-18,74-5,74,B,internode,9.0,,seg_length_cm,10.0,,cm,78,2133.5999999999995
7,2026-08-18,74-5,74,B,internode,9.0,,dia_sheath_mm,17.0,,mm,78,2133.5999999999995
7,2026-08-18,74-5,74,B,internode,9.0,,dia_perp_mm,16.0,,mm,78,2133.5999999999995
7,2026-08-18,74-5,74,B,internode,10.0,,seg_length_cm,10.0,,cm,78,2133.5999999999995
7,2026-08-18,74-5,74,B,internode,10.0,,dia_sheath_mm,17.0,,mm,78,2133.5999999999995
7,2026-08-18,74-5,74,B,internode,10.0,,dia_perp_mm,16.0,,mm,78,2133.5999999999995
7,2026-08-18,74-5,74,B,internode,11.0,,seg_length_cm,11.0,,cm,78,2133.5999999999995
7,2026-08-18,74-5,74,B,internode,11.0,,dia_sheath_mm,15.0,,mm,78,2133.5999999999995
7,2026-08-18,74-5,74,B,internode,11.0,,dia_perp_mm,14.0,,mm,78,2133.5999999999995
7,2026-08-18,74-5,74,B,internode,12.0,,seg_length_cm,15.0,,cm,78,2133.5999999999995
7,2026-08-18,74-5,74,B,internode,12.0,,dia_sheath_mm,14.0,,mm,78,2133.5999999999995
7,2026-08-18,74-5,74,B,internode,12.0,,dia_perp_mm,13.0,,mm,78,2133.5999999999995
7,2026-08-18,74-5,74,B,internode,13.0,,seg_length_cm,14.0,,cm,78,2133.5999999999995
7,2026-08-18,74-5,74,B,internode,13.0,,dia_sheath_mm,12.0,,mm,78,2133.5999999999995
7,2026-08-18,74-5,74,B,internode,13.0,,dia_perp_mm,11.0,,mm,78,2133.5999999999995
7,2026-08-18,74-5,74,B,internode,14.0,,seg_length_cm,17.0,,cm,78,2133.5999999999995
7,2026-08-18,74-5,74,B,internode,14.0,,dia_sheath_mm,10.0,,mm,78,2133.5999999999995
7,2026-08-18,74-5,74,B,internode,14.0,,dia_perp_mm,7.0,,mm,78,2133.5999999999995
7,2026-08-18,74-4,74,B,internode,1.0,,seg_length_cm,30.0,,cm,78,2133.5999999999995
7,2026-08-18,74-4,74,B,internode,1.0,,dia_sheath_mm,26.0,,mm,78,2133.5999999999995
7,2026-08-18,74-4,74,B,internode,1.0,,dia_perp_mm,22.0,,mm,78,2133.5999999999995
7,2026-08-18,74-4,74,B,internode,2.0,,seg_length_cm,14.0,,cm,78,2133.5999999999995
7,2026-08-18,74-4,74,B,internode,2.0,,dia_sheath_mm,23.0,,mm,78,2133.5999999999995
7,2026-08-18,74-4,74,B,internode,2.0,,dia_perp_mm,22.0,,mm,78,2133.5999999999995
7,2026-08-18,74-4,74,B,internode,3.0,,seg_length_cm,17.5,,cm,78,2133.5999999999995
7,2026-08-18,74-4,74,B,internode,3.0,,dia_sheath_mm,23.0,,mm,78,2133.5999999999995
7,2026-08-18,74-4,74,B,internode,3.0,,dia_perp_mm,22.0,,mm,78,2133.5999999999995
7,2026-08-18,74-4,74,B,internode,4.0,,seg_length_cm,21.0,,cm,78,2133.5999999999995
7,2026-08-18,74-4,74,B,internode,4.0,,dia_sheath_mm,23.0,,mm,78,2133.5999999999995
7,2026-08-18,74-4,74,B,internode,4.0,,dia_perp_mm,21.0,,mm,78,2133.5999999999995
7,2026-08-18,74-4,74,B,internode,5.0,,seg_length_cm,16.0,,cm,78,2133.5999999999995
7,2026-08-18,74-4,74,B,internode,5.0,,dia_sheath_mm,22.0,,mm,78,2133.5999999999995
7,2026-08-18,74-4,74,B,internode,5.0,,dia_perp_mm,22.0,,mm,78,2133.5999999999995
7,2026-08-18,74-4,74,B,internode,6.0,,seg_length_cm,13.0,,cm,78,2133.5999999999995
7,2026-08-18,74-4,74,B,internode,6.0,,dia_sheath_mm,21.0,,mm,78,2133.5999999999995
7,2026-08-18,74-4,74,B,internode,6.0,,dia_perp_mm,20.0,,mm,78,2133.5999999999995
7,2026-08-18,74-4,74,B,internode,7.0,,seg_length_cm,15.0,,cm,78,2133.5999999999995
7,2026-08-18,74-4,74,B,internode,7.0,,dia_sheath_mm,21.0,,mm,78,2133.5999999999995
7,2026-08-18,74-4,74,B,internode,7.0,,dia_perp_mm,19.0,,mm,78,2133.5999999999995
7,2026-08-18,74-4,74,B,internode,8.0,,seg_length_cm,14.5,,cm,78,2133.5999999999995
7,2026-08-18,74-4,74,B,internode,8.0,,dia_sheath_mm,20.0,,mm,78,2133.5999999999995
7,2026-08-18,74-4,74,B,internode,8.0,,dia_perp_mm,20.0,,mm,78,2133.5999999999995
7,2026-08-18,74-4,74,B,internode,9.0,,seg_length_cm,9.0,,cm,78,2133.5999999999995
7,2026-08-18,74-4,74,B,internode,9.0,,dia_sheath_mm,19.0,,mm,78,2133.5999999999995
7,2026-08-18,74-4,74,B,internode,9.0,,dia_perp_mm,19.0,,mm,78,2133.5999999999995
7,2026-08-18,74-4,74,B,internode,10.0,,seg_length_cm,10.5,,cm,78,2133.5999999999995
7,2026-08-18,74-4,74,B,internode,10.0,,dia_sheath_mm,19.0,,mm,78,2133.5999999999995
7,2026-08-18,74-4,74,B,internode,10.0,,dia_perp_mm,17.0,,mm,78,2133.5999999999995
7,2026-08-18,74-4,74,B,internode,11.0,,seg_length_cm,10.0,,cm,78,2133.5999999999995
7,2026-08-18,74-4,74,B,internode,11.0,,dia_sheath_mm,16.0,,mm,78,2133.5999999999995
7,2026-08-18,74-4,74,B,internode,11.0,,dia_perp_mm,16.0,,mm,78,2133.5999999999995
7,2026-08-18,74-4,74,B,internode,12.0,,seg_length_cm,12.0,,cm,78,2133.5999999999995
7,2026-08-18,74-4,74,B,internode,12.0,,dia_sheath_mm,15.0,,mm,78,2133.5999999999995
7,2026-08-18,74-4,74,B,internode,12.0,,dia_perp_mm,15.0,,mm,78,2133.5999999999995
7,2026-08-18,74-4,74,B,internode,13.0,,seg_length_cm,15.0,,cm,78,2133.5999999999995
7,2026-08-18,74-4,74,B,internode,13.0,,dia_sheath_mm,12.0,,mm,78,2133.5999999999995
7,2026-08-18,74-4,74,B,internode,13.0,,dia_perp_mm,13.0,,mm,78,2133.5999999999995
7,2026-08-18,74-4,74,B,internode,14.0,,seg_length_cm,22.0,,cm,78,2133.5999999999995
7,2026-08-18,74-4,74,B,internode,14.0,,dia_sheath_mm,11.0,,mm,78,2133.5999999999995
7,2026-08-18,74-4,74,B,internode,14.0,,dia_perp_mm,10.0,,mm,78,2133.5999999999995
7,2026-08-18,74-3,74,B,internode,1.0,,seg_length_cm,36.0,,cm,78,2133.5999999999995
7,2026-08-18,74-3,74,B,internode,1.0,,dia_sheath_mm,22.0,,mm,78,2133.5999999999995
7,2026-08-18,74-3,74,B,internode,1.0,,dia_perp_mm,20.0,,mm,78,2133.5999999999995
7,2026-08-18,74-3,74,B,internode,2.0,,seg_length_cm,18.0,,cm,78,2133.5999999999995
7,2026-08-18,74-3,74,B,internode,2.0,,dia_sheath_mm,24.0,,mm,78,2133.5999999999995
7,2026-08-18,74-3,74,B,internode,2.0,,dia_perp_mm,22.0,,mm,78,2133.5999999999995
7,2026-08-18,74-3,74,B,internode,3.0,,seg_length_cm,17.5,,cm,78,2133.5999999999995
7,2026-08-18,74-3,74,B,internode,3.0,,dia_sheath_mm,24.0,,mm,78,2133.5999999999995
7,2026-08-18,74-3,74,B,internode,3.0,,dia_perp_mm,22.0,,mm,78,2133.5999999999995
7,2026-08-18,74-3,74,B,internode,4.0,,seg_length_cm,21.0,,cm,78,2133.5999999999995
7,2026-08-18,74-3,74,B,internode,4.0,,dia_sheath_mm,24.0,,mm,78,2133.5999999999995
7,2026-08-18,74-3,74,B,internode,4.0,,dia_perp_mm,21.0,,mm,78,2133.5999999999995
7,2026-08-18,74-3,74,B,internode,5.0,,seg_length_cm,15.0,,cm,78,2133.5999999999995
7,2026-08-18,74-3,74,B,internode,5.0,,dia_sheath_mm,25.0,,mm,78,2133.5999999999995
7,2026-08-18,74-3,74,B,internode,5.0,,dia_perp_mm,22.0,,mm,78,2133.5999999999995
7,2026-08-18,74-3,74,B,internode,6.0,,seg_length_cm,13.0,,cm,78,2133.5999999999995
7,2026-08-18,74-3,74,B,internode,6.0,,dia_sheath_mm,21.0,,mm,78,2133.5999999999995
7,2026-08-18,74-3,74,B,internode,6.0,,dia_perp_mm,20.0,,mm,78,2133.5999999999995
7,2026-08-18,74-3,74,B,internode,7.0,,seg_length_cm,14.5,,cm,78,2133.5999999999995
7,2026-08-18,74-3,74,B,internode,7.0,,dia_sheath_mm,19.0,,mm,78,2133.5999999999995
7,2026-08-18,74-3,74,B,internode,7.0,,dia_perp_mm,18.0,,mm,78,2133.5999999999995
7,2026-08-18,74-3,74,B,internode,8.0,,seg_length_cm,14.0,,cm,78,2133.5999999999995
7,2026-08-18,74-3,74,B,internode,8.0,,dia_sheath_mm,19.0,,mm,78,2133.5999999999995
7,2026-08-18,74-3,74,B,internode,8.0,,dia_perp_mm,20.0,,mm,78,2133.5999999999995
